547887,2011-03-28 09:30:00,Cash,16245,NULL
547888,2011-03-28 09:59:00,E-wallet,13368,NULL
547890,2011-03-28 10:03:00,E-wallet,17227,NULL
547891,2011-03-28 10:14:00,Credit Card,13266,NULL
547892,2011-03-28 10:15:00,E-wallet,12669,NULL
547893,2011-03-28 10:25:00,E-wallet,13552,NULL
547894,2011-03-28 10:26:00,Debit Card,13552,NULL
547895,2011-03-28 10:52:00,Debit Card,18118,NULL
547896,2011-03-28 11:34:00,Credit Card,17841,NULL
547897,2011-03-28 11:36:00,Credit Card,12792,NULL
547898,2011-03-28 11:49:00,Credit Card,16523,NULL
547900,2011-03-28 11:51:00,E-wallet,13649,NULL
547902,2011-03-28 11:58:00,Credit Card,17765,NULL
547903,2011-03-28 11:59:00,Cash,15039,NULL
547906,2011-03-28 12:13:00,Cash,14410,NULL
547907,2011-03-28 12:18:00,Cash,15083,NULL
547909,2011-03-28 12:22:00,Debit Card,15033,NULL
547910,2011-03-28 12:23:00,E-wallet,14159,NULL
547911,2011-03-28 12:25:00,Debit Card,14127,NULL
547912,2011-03-28 12:27:00,E-wallet,18010,NULL
547914,2011-03-28 12:35:00,E-wallet,12594,NULL
547918,2011-03-28 12:49:00,E-wallet,15249,NULL
547919,2011-03-28 12:52:00,E-wallet,13760,NULL
547920,2011-03-28 12:52:00,Cash,14730,NULL
547921,2011-03-28 13:28:00,Credit Card,14766,NULL
547922,2011-03-28 13:32:00,Cash,15624,NULL
547923,2011-03-28 13:35:00,E-wallet,14344,NULL
547924,2011-03-28 13:39:00,E-wallet,17749,NULL
547925,2011-03-28 13:57:00,E-wallet,12481,NULL
547926,2011-03-28 13:59:00,Debit Card,12481,NULL
547931,2011-03-28 14:01:00,Debit Card,12594,NULL
547934,2011-03-28 14:07:00,Credit Card,12474,NULL
547935,2011-03-28 14:19:00,Debit Card,15874,NULL
547936,2011-03-28 14:23:00,Debit Card,15874,NULL
547937,2011-03-28 14:27:00,Cash,15068,NULL
547938,2011-03-28 14:33:00,Debit Card,13901,NULL
547939,2011-03-28 14:42:00,Debit Card,15611,NULL
547940,2011-03-28 14:43:00,E-wallet,16814,NULL
547941,2011-03-28 14:46:00,E-wallet,16692,NULL
547942,2011-03-28 14:57:00,Debit Card,14538,NULL
547944,2011-03-28 14:59:00,Debit Card,12971,NULL
547945,2011-03-28 14:59:00,Debit Card,14851,NULL
547946,2011-03-28 14:59:00,Cash,12971,NULL
547947,2011-03-28 15:03:00,Debit Card,15032,NULL
547949,2011-03-28 15:10:00,E-wallet,14021,NULL
547960,2011-03-28 15:27:00,Cash,15644,NULL
547962,2011-03-28 15:38:00,Debit Card,12957,NULL
547963,2011-03-28 15:42:00,Credit Card,13037,NULL
547965,2011-03-28 15:47:00,Cash,15809,NULL
547969,2011-03-28 16:27:00,Cash,17238,NULL
547970,2011-03-28 16:28:00,Cash,17238,NULL
547971,2011-03-28 16:37:00,Cash,17917,NULL
547972,2011-03-28 16:41:00,E-wallet,12557,NULL
547985,2011-03-29 08:43:00,Credit Card,16455,NULL
547986,2011-03-29 08:46:00,E-wallet,18177,NULL
547987,2011-03-29 09:11:00,E-wallet,17428,NULL
547990,2011-03-29 09:53:00,Cash,15589,NULL
547991,2011-03-29 09:54:00,Debit Card,15589,NULL
548003,2011-03-29 10:39:00,E-wallet,18044,NULL
548005,2011-03-29 10:49:00,Credit Card,14128,NULL
548006,2011-03-29 10:50:00,Debit Card,18226,NULL
548007,2011-03-29 10:51:00,Cash,13769,NULL
548010,2011-03-29 11:04:00,Cash,14646,NULL
548011,2011-03-29 11:14:00,Cash,14646,NULL
548012,2011-03-29 11:15:00,Cash,17377,NULL
548013,2011-03-29 11:25:00,Debit Card,17874,NULL
548014,2011-03-29 11:29:00,Credit Card,17719,NULL
548016,2011-03-29 11:39:00,Credit Card,16871,NULL
548017,2011-03-29 11:42:00,Credit Card,16871,NULL
548033,2011-03-29 12:01:00,E-wallet,14441,NULL
548038,2011-03-29 12:03:00,E-wallet,15696,NULL
548144,2011-03-29 12:29:00,Cash,13798,NULL
548148,2011-03-29 12:31:00,Credit Card,17931,NULL
548150,2011-03-29 12:55:00,Cash,17315,NULL
548151,2011-03-29 12:57:00,Debit Card,13803,NULL
548152,2011-03-29 13:04:00,E-wallet,17398,NULL
548153,2011-03-29 13:05:00,Credit Card,15129,NULL
548154,2011-03-29 13:06:00,Credit Card,17675,NULL
548156,2011-03-29 13:22:00,E-wallet,14871,NULL
548157,2011-03-29 13:27:00,Credit Card,14298,NULL
548158,2011-03-29 13:28:00,Credit Card,15906,NULL
548159,2011-03-29 13:32:00,Cash,15906,NULL
548160,2011-03-29 13:33:00,Cash,16253,NULL
548169,2011-03-29 13:48:00,E-wallet,14680,NULL
548170,2011-03-29 13:53:00,Credit Card,15290,NULL
548171,2011-03-29 13:58:00,Debit Card,16422,NULL
548172,2011-03-29 14:13:00,Debit Card,15738,NULL
548176,2011-03-29 14:20:00,E-wallet,13439,NULL
548177,2011-03-29 14:31:00,Cash,12888,NULL
548178,2011-03-29 14:35:00,Debit Card,14367,NULL
548185,2011-03-29 14:58:00,Cash,15628,NULL
548186,2011-03-29 15:02:00,E-wallet,13777,NULL
548188,2011-03-29 15:12:00,Credit Card,13263,NULL
548189,2011-03-29 15:15:00,Credit Card,16607,NULL
548190,2011-03-29 15:18:00,Debit Card,17511,NULL
548192,2011-03-29 15:22:00,E-wallet,17364,NULL
548196,2011-03-29 15:44:00,Cash,16011,NULL
548197,2011-03-29 15:53:00,Credit Card,13588,NULL
548198,2011-03-29 16:05:00,Cash,16712,NULL
548199,2011-03-29 16:12:00,E-wallet,16945,NULL
548202,2011-03-29 16:36:00,Credit Card,16980,NULL
548208,2011-03-29 17:12:00,E-wallet,14189,NULL
548210,2011-03-29 17:23:00,Cash,14606,NULL
548211,2011-03-30 09:06:00,Cash,14646,NULL
548212,2011-03-30 09:12:00,Debit Card,12456,NULL
548213,2011-03-30 09:15:00,E-wallet,15521,NULL
548214,2011-03-30 09:17:00,Debit Card,13720,NULL
548215,2011-03-30 09:19:00,Cash,15674,NULL
548216,2011-03-30 09:27:00,Cash,12971,NULL
548217,2011-03-30 09:31:00,Debit Card,17616,NULL
548218,2011-03-30 09:36:00,Credit Card,13999,NULL
548222,2011-03-30 10:16:00,Cash,17306,NULL
548223,2011-03-30 10:18:00,Cash,17306,NULL
548234,2011-03-30 10:32:00,Cash,17594,NULL
548242,2011-03-30 10:34:00,Cash,16218,NULL
548245,2011-03-30 10:36:00,Debit Card,12823,NULL
548255,2011-03-30 10:46:00,Credit Card,13078,NULL
548256,2011-03-30 10:50:00,E-wallet,17775,NULL
548257,2011-03-30 10:54:00,Credit Card,13802,NULL
548258,2011-03-30 11:04:00,E-wallet,14146,NULL
548259,2011-03-30 11:12:00,Debit Card,14099,NULL
548260,2011-03-30 11:18:00,Debit Card,15373,NULL
548267,2011-03-30 11:32:00,E-wallet,16954,NULL
548276,2011-03-30 11:39:00,E-wallet,17863,NULL
548289,2011-03-30 11:48:00,Debit Card,13988,NULL
548293,2011-03-30 11:51:00,Cash,13798,NULL
548308,2011-03-30 12:00:00,Debit Card,17220,NULL
548309,2011-03-30 12:02:00,Cash,16657,NULL
548311,2011-03-30 12:05:00,Cash,13728,NULL
548312,2011-03-30 12:12:00,Debit Card,16059,NULL
548313,2011-03-30 12:15:00,Credit Card,15353,NULL
548314,2011-03-30 12:24:00,E-wallet,16949,NULL
548315,2011-03-30 12:34:00,Credit Card,16019,NULL
548316,2011-03-30 12:35:00,Credit Card,17929,NULL
548317,2011-03-30 12:43:00,Debit Card,18179,NULL
548318,2011-03-30 12:45:00,Credit Card,13113,NULL
548319,2011-03-30 12:48:00,Cash,14180,NULL
548320,2011-03-30 12:54:00,E-wallet,12709,NULL
548323,2011-03-30 13:00:00,E-wallet,15424,NULL
548324,2011-03-30 13:01:00,E-wallet,13316,NULL
548325,2011-03-30 13:01:00,E-wallet,13509,NULL
548326,2011-03-30 13:02:00,Cash,15424,NULL
548327,2011-03-30 13:05:00,Credit Card,16788,NULL
548329,2011-03-30 13:14:00,Debit Card,16584,NULL
548330,2011-03-30 13:26:00,Cash,14810,NULL
548331,2011-03-30 13:28:00,E-wallet,13047,NULL
548332,2011-03-30 13:39:00,Cash,15364,NULL
548333,2011-03-30 13:44:00,E-wallet,15189,NULL
548334,2011-03-30 13:56:00,Credit Card,18108,NULL
548335,2011-03-30 13:57:00,Cash,14272,NULL
548336,2011-03-30 14:06:00,Debit Card,13082,NULL
548337,2011-03-30 14:06:00,E-wallet,18198,NULL
548338,2011-03-30 14:08:00,Debit Card,16558,NULL
548340,2011-03-30 14:23:00,Cash,13426,NULL
548349,2011-03-30 14:39:00,E-wallet,15812,NULL
548351,2011-03-30 14:51:00,Cash,13001,NULL
548353,2011-03-30 15:05:00,Cash,15980,NULL
548354,2011-03-30 15:06:00,Debit Card,15981,NULL
548358,2011-03-30 15:29:00,Debit Card,15832,NULL
548359,2011-03-30 15:31:00,Debit Card,14828,NULL
548361,2011-03-30 15:38:00,Credit Card,16092,NULL
548363,2011-03-30 15:48:00,E-wallet,12428,NULL
548367,2011-03-30 15:51:00,Cash,17677,NULL
548368,2011-03-30 15:52:00,Debit Card,17677,NULL
548370,2011-03-30 16:14:00,E-wallet,15528,NULL
548371,2011-03-30 16:28:00,Cash,17757,NULL
548372,2011-03-30 16:34:00,E-wallet,14572,NULL
548388,2011-03-30 16:52:00,Credit Card,13268,NULL
548400,2011-03-30 17:33:00,Cash,17400,NULL
548401,2011-03-31 09:07:00,E-wallet,14479,NULL
548403,2011-03-31 09:36:00,Cash,14794,NULL
548404,2011-03-31 09:38:00,E-wallet,16398,NULL
548405,2011-03-31 09:48:00,Credit Card,17088,NULL
548406,2011-03-31 09:57:00,Cash,15061,NULL
548407,2011-03-31 10:07:00,Credit Card,16401,NULL
548408,2011-03-31 10:26:00,E-wallet,17438,NULL
548409,2011-03-31 10:27:00,E-wallet,12731,NULL
548410,2011-03-31 10:29:00,Credit Card,12731,NULL
548412,2011-03-31 10:38:00,Debit Card,12601,NULL
548447,2011-03-31 10:53:00,Debit Card,17315,NULL
548448,2011-03-31 11:07:00,Cash,18041,NULL
548449,2011-03-31 11:08:00,Credit Card,14911,NULL
548450,2011-03-31 11:20:00,E-wallet,15856,NULL
548451,2011-03-31 11:25:00,E-wallet,17365,NULL
548452,2011-03-31 11:37:00,E-wallet,13060,NULL
548455,2011-03-31 11:49:00,Cash,14790,NULL
548457,2011-03-31 11:52:00,Cash,13468,NULL
548458,2011-03-31 11:53:00,E-wallet,15632,NULL
548459,2011-03-31 11:57:00,E-wallet,14890,NULL
548461,2011-03-31 12:08:00,Credit Card,14527,NULL
548466,2011-03-31 12:19:00,Cash,16386,NULL
548468,2011-03-31 12:28:00,Credit Card,14818,NULL
548470,2011-03-31 12:36:00,Debit Card,12782,NULL
548484,2011-03-31 12:43:00,E-wallet,13571,NULL
548486,2011-03-31 12:51:00,Debit Card,12909,NULL
548489,2011-03-31 13:10:00,Debit Card,12619,NULL
548490,2011-03-31 13:13:00,Debit Card,12909,NULL
548491,2011-03-31 13:14:00,Cash,14064,NULL
548492,2011-03-31 13:14:00,Credit Card,17841,NULL
548493,2011-03-31 13:14:00,E-wallet,16839,NULL
548494,2011-03-31 13:33:00,E-wallet,16698,NULL
548496,2011-03-31 13:40:00,Credit Card,12678,NULL
548497,2011-03-31 13:43:00,Debit Card,13089,NULL
548498,2011-03-31 13:46:00,Cash,16681,NULL
548499,2011-03-31 13:47:00,E-wallet,17075,NULL
548500,2011-03-31 13:49:00,Debit Card,17071,NULL
548501,2011-03-31 13:50:00,E-wallet,15894,NULL
548506,2011-03-31 14:42:00,E-wallet,18037,NULL
548507,2011-03-31 14:47:00,Debit Card,13573,NULL
548509,2011-03-31 15:00:00,Debit Card,14543,NULL
548510,2011-03-31 15:02:00,Credit Card,17861,NULL
548511,2011-03-31 15:43:00,Cash,14056,NULL
548512,2011-03-31 15:54:00,Debit Card,14410,NULL
548520,2011-03-31 16:40:00,Debit Card,13126,NULL
548521,2011-03-31 16:41:00,E-wallet,17735,NULL
548529,2011-03-31 16:56:00,Debit Card,18223,NULL
548530,2011-03-31 17:06:00,Cash,17400,NULL
548531,2011-03-31 17:12:00,Cash,14031,NULL
548533,2011-03-31 17:17:00,Credit Card,13883,NULL
548534,2011-03-31 17:28:00,Debit Card,18172,NULL
548541,2011-03-31 17:59:00,Debit Card,14957,NULL
548542,2011-03-31 18:05:00,Cash,13918,NULL
548544,2011-03-31 18:49:00,E-wallet,14525,NULL
548545,2011-03-31 19:12:00,Cash,13118,NULL
548546,2011-03-31 19:20:00,Debit Card,16600,NULL
548547,2011-03-31 19:42:00,Credit Card,17212,NULL
548548,2011-03-31 19:54:00,Credit Card,17781,NULL
548549,2011-03-31 19:55:00,E-wallet,16365,NULL
548550,2011-01-04 08:22:00,Credit Card,18161,NULL
548551,2011-01-04 08:56:00,Credit Card,14886,NULL
548552,2011-01-04 09:06:00,Credit Card,17613,NULL
548553,2011-01-04 09:19:00,Credit Card,12523,NULL
548554,2011-01-04 09:19:00,E-wallet,13694,NULL
548555,2011-01-04 09:21:00,Credit Card,13758,NULL
548556,2011-01-04 09:25:00,Credit Card,13694,NULL
548557,2011-01-04 09:56:00,Debit Card,15018,NULL
548558,2011-01-04 10:05:00,Cash,13626,NULL
548559,2011-01-04 10:08:00,Cash,16214,NULL
548560,2011-01-04 10:10:00,E-wallet,13468,NULL
548561,2011-01-04 10:11:00,Cash,16609,NULL
548563,2011-01-04 10:21:00,Debit Card,18118,NULL
548565,2011-01-04 10:23:00,Debit Card,16180,NULL
548566,2011-01-04 10:27:00,Cash,17288,NULL
548567,2011-01-04 10:34:00,Cash,17965,NULL
548568,2011-01-04 10:43:00,Credit Card,14543,NULL
548606,2011-01-04 11:10:00,Credit Card,12731,NULL
548608,2011-01-04 11:20:00,E-wallet,13462,NULL
548610,2011-01-04 11:28:00,Cash,15860,NULL
548611,2011-01-04 11:31:00,Cash,18230,NULL
548612,2011-01-04 11:34:00,Debit Card,13137,NULL
548613,2011-01-04 11:46:00,Cash,13694,NULL
548614,2011-01-04 11:47:00,Cash,14419,NULL
548616,2011-01-04 11:48:00,Credit Card,18263,NULL
548617,2011-01-04 11:50:00,Cash,16592,NULL
548618,2011-01-04 11:50:00,Cash,15197,NULL
548619,2011-01-04 11:51:00,Cash,16592,NULL
548621,2011-01-04 11:54:00,E-wallet,16960,NULL
548622,2011-01-04 12:09:00,Debit Card,13636,NULL
548623,2011-01-04 12:10:00,Debit Card,13841,NULL
548627,2011-01-04 12:19:00,Cash,16333,NULL
548629,2011-01-04 12:21:00,Debit Card,16333,NULL
548630,2011-01-04 12:22:00,Debit Card,16333,NULL
548631,2011-01-04 12:24:00,Cash,13184,NULL
548632,2011-01-04 12:25:00,E-wallet,17701,NULL
548633,2011-01-04 12:25:00,Credit Card,16333,NULL
548634,2011-01-04 12:26:00,E-wallet,12877,NULL
548635,2011-01-04 12:27:00,Debit Card,16333,NULL
548636,2011-01-04 12:29:00,E-wallet,15601,NULL
548640,2011-01-04 12:41:00,Cash,17580,NULL
548641,2011-01-04 12:56:00,Debit Card,16333,NULL
548642,2011-01-04 13:00:00,Debit Card,17287,NULL
548643,2011-01-04 13:01:00,Cash,14680,NULL
548644,2011-01-04 13:02:00,Credit Card,15291,NULL
548645,2011-01-04 13:04:00,Debit Card,17457,NULL
548648,2011-01-04 13:20:00,Cash,12949,NULL
548649,2011-01-04 13:21:00,E-wallet,18179,NULL
548650,2011-01-04 13:22:00,Credit Card,14852,NULL
548651,2011-01-04 13:33:00,Cash,14970,NULL
548652,2011-01-04 13:34:00,Credit Card,16928,NULL
548654,2011-01-04 13:47:00,Credit Card,12569,NULL
548655,2011-01-04 13:47:00,E-wallet,15605,NULL
548656,2011-01-04 14:05:00,Debit Card,12748,NULL
548657,2011-01-04 14:07:00,Debit Card,12748,NULL
548658,2011-01-04 14:19:00,Credit Card,15179,NULL
548659,2011-01-04 14:19:00,Credit Card,13418,NULL
548660,2011-01-04 14:24:00,Debit Card,13169,NULL
548661,2011-01-04 14:28:00,E-wallet,12415,NULL
548664,2011-01-04 14:45:00,E-wallet,14911,NULL
548665,2011-01-04 14:53:00,Credit Card,14854,NULL
548666,2011-01-04 14:58:00,Credit Card,13124,NULL
548668,2011-01-04 15:03:00,Debit Card,16162,NULL
548669,2011-01-04 15:13:00,Debit Card,15691,NULL
548670,2011-01-04 15:37:00,Credit Card,15356,NULL
548673,2011-01-04 16:18:00,Cash,13767,NULL
548686,2011-01-04 16:49:00,Debit Card,15856,NULL
548687,2011-01-04 16:50:00,E-wallet,14195,NULL
548696,2011-03-04 10:10:00,Cash,17243,NULL
548697,2011-03-04 10:49:00,Debit Card,15482,NULL
548698,2011-03-04 10:55:00,Credit Card,18109,NULL
548700,2011-03-04 11:11:00,Cash,13623,NULL
548701,2011-03-04 11:36:00,Debit Card,17629,NULL
548702,2011-03-04 11:36:00,Cash,17085,NULL
548703,2011-03-04 11:37:00,E-wallet,16010,NULL
548704,2011-03-04 11:45:00,Credit Card,17381,NULL
548705,2011-03-04 11:47:00,E-wallet,17381,NULL
548706,2011-03-04 11:51:00,E-wallet,13408,NULL
548707,2011-03-04 12:08:00,E-wallet,13781,NULL
548708,2011-03-04 12:41:00,Credit Card,13269,NULL
548709,2011-03-04 12:46:00,E-wallet,17744,NULL
548710,2011-03-04 13:24:00,Credit Card,16678,NULL
548711,2011-03-04 14:24:00,Debit Card,18116,NULL
548712,2011-03-04 14:42:00,Cash,17050,NULL
548714,2011-03-04 15:07:00,Cash,17337,NULL
548715,2011-03-04 15:22:00,Credit Card,17758,NULL
548716,2011-03-04 15:50:00,Debit Card,14023,NULL
548718,2011-04-04 08:50:00,Cash,14156,NULL
548725,2011-04-04 09:08:00,Debit Card,12678,NULL
548726,2011-04-04 09:38:00,Cash,13767,NULL
548728,2011-04-04 09:55:00,Credit Card,13198,NULL
548730,2011-04-04 10:11:00,E-wallet,17669,NULL
548732,2011-04-04 10:16:00,Cash,16142,NULL
548733,2011-04-04 10:29:00,E-wallet,17648,NULL
548734,2011-04-04 10:40:00,Cash,13059,NULL
548735,2011-04-04 10:52:00,Cash,15039,NULL
548736,2011-04-04 11:01:00,Cash,13984,NULL
548737,2011-04-04 11:18:00,E-wallet,12682,NULL
548739,2011-04-04 11:28:00,E-wallet,15493,NULL
548740,2011-04-04 11:34:00,Debit Card,13319,NULL
548741,2011-04-04 12:00:00,Debit Card,16224,NULL
548742,2011-04-04 12:00:00,Debit Card,14688,NULL
548743,2011-04-04 12:05:00,Cash,14895,NULL
548744,2011-04-04 12:07:00,Credit Card,17725,NULL
548745,2011-04-04 12:10:00,Credit Card,12471,NULL
548746,2011-04-04 12:11:00,E-wallet,12471,NULL
548747,2011-04-04 12:17:00,Cash,15223,NULL
548749,2011-04-04 12:29:00,Credit Card,13004,NULL
548757,2011-04-04 12:31:00,Cash,17419,NULL
548768,2011-04-04 12:34:00,Cash,17886,NULL
548780,2011-04-04 12:37:00,E-wallet,13294,NULL
548792,2011-04-04 12:42:00,Debit Card,14711,NULL
548796,2011-04-04 12:42:00,Debit Card,15752,NULL
548801,2011-04-04 12:44:00,Cash,15289,NULL
548806,2011-04-04 12:52:00,Cash,13098,NULL
548807,2011-04-04 12:54:00,Credit Card,16422,NULL
548808,2011-04-04 12:55:00,E-wallet,17774,NULL
548813,2011-04-04 13:03:00,Credit Card,12744,NULL
548820,2011-04-04 13:04:00,Credit Card,12744,NULL
548856,2011-04-04 13:26:00,Debit Card,15311,NULL
548858,2011-04-04 13:29:00,E-wallet,14911,NULL
548859,2011-04-04 13:32:00,Debit Card,13668,NULL
548860,2011-04-04 13:38:00,Debit Card,13263,NULL
548861,2011-04-04 13:42:00,Cash,18185,NULL
548862,2011-04-04 13:47:00,Credit Card,17956,NULL
548863,2011-04-04 13:57:00,Cash,15311,NULL
548864,2011-04-04 14:00:00,Cash,15756,NULL
548865,2011-04-04 14:09:00,E-wallet,14747,NULL
548867,2011-04-04 14:17:00,Debit Card,14719,NULL
548868,2011-04-04 14:28:00,E-wallet,13015,NULL
548869,2011-04-04 14:31:00,E-wallet,17114,NULL
548870,2011-04-04 14:41:00,Debit Card,14606,NULL
548871,2011-04-04 14:42:00,Debit Card,14410,NULL
548872,2011-04-04 14:42:00,Credit Card,13015,NULL
548873,2011-04-04 15:10:00,Cash,12971,NULL
548874,2011-04-04 15:18:00,Debit Card,17716,NULL
548892,2011-04-04 15:35:00,E-wallet,18044,NULL
548896,2011-04-04 16:21:00,Debit Card,13767,NULL
548898,2011-04-04 16:28:00,Debit Card,17214,NULL
548899,2011-04-04 16:31:00,E-wallet,15838,NULL
548900,2011-04-04 16:36:00,E-wallet,17848,NULL
548907,2011-05-04 08:25:00,Debit Card,15521,NULL
548909,2011-05-04 08:43:00,Credit Card,12779,NULL
548910,2011-05-04 08:51:00,Cash,17940,NULL
548911,2011-05-04 09:09:00,Cash,12951,NULL
548912,2011-05-04 09:32:00,Debit Card,16586,NULL
548913,2011-05-04 09:45:00,E-wallet,12669,NULL
548916,2011-05-04 10:07:00,Cash,14849,NULL
548917,2011-05-04 10:13:00,Credit Card,16817,NULL
548918,2011-05-04 10:13:00,Debit Card,16105,NULL
548919,2011-05-04 10:18:00,Cash,13013,NULL
548920,2011-05-04 10:19:00,Credit Card,13018,NULL
548940,2011-05-04 10:31:00,Debit Card,15061,NULL
548942,2011-05-04 10:40:00,Cash,15938,NULL
548952,2011-05-04 10:46:00,Debit Card,15572,NULL
548955,2011-05-04 10:47:00,Credit Card,12348,NULL
548968,2011-05-04 10:58:00,Cash,12744,NULL
548969,2011-05-04 11:01:00,E-wallet,14646,NULL
548970,2011-05-04 11:03:00,Cash,14646,NULL
548971,2011-05-04 11:29:00,Cash,16919,NULL
548973,2011-05-04 11:44:00,Credit Card,15674,NULL
548974,2011-05-04 11:47:00,Cash,15194,NULL
548975,2011-05-04 11:47:00,Cash,17596,NULL
548978,2011-05-04 12:08:00,Debit Card,15727,NULL
548979,2011-05-04 12:12:00,Debit Card,13798,NULL
548981,2011-05-04 12:24:00,Cash,15442,NULL
548983,2011-05-04 12:30:00,Credit Card,16906,NULL
548984,2011-05-04 12:37:00,Debit Card,14546,NULL
548985,2011-05-04 12:46:00,Cash,16422,NULL
548987,2011-05-04 12:50:00,Debit Card,14535,NULL
548988,2011-05-04 13:07:00,Credit Card,17618,NULL
548990,2011-05-04 13:42:00,E-wallet,16170,NULL
548991,2011-05-04 13:48:00,Debit Card,16915,NULL
548992,2011-05-04 13:52:00,Debit Card,13089,NULL
548993,2011-05-04 13:56:00,E-wallet,12753,NULL
549007,2011-05-04 14:38:00,Debit Card,17470,NULL
549012,2011-05-04 14:51:00,Credit Card,16394,NULL
549014,2011-05-04 15:00:00,Cash,17841,NULL
549015,2011-05-04 15:12:00,E-wallet,15244,NULL
549016,2011-05-04 15:20:00,Debit Card,16696,NULL
549017,2011-05-04 15:20:00,Debit Card,15145,NULL
549018,2011-05-04 15:21:00,Debit Card,17492,NULL
549020,2011-05-04 15:36:00,E-wallet,13525,NULL
549021,2011-05-04 16:13:00,E-wallet,13468,NULL
549022,2011-05-04 16:23:00,Cash,12901,NULL
549026,2011-05-04 16:42:00,Cash,17409,NULL
549027,2011-05-04 17:02:00,Cash,17857,NULL
549044,2011-06-04 09:11:00,E-wallet,16161,NULL
549046,2011-06-04 10:07:00,E-wallet,15291,NULL
549047,2011-06-04 10:07:00,Credit Card,17783,NULL
549048,2011-06-04 10:14:00,E-wallet,17811,NULL
549052,2011-06-04 10:19:00,Cash,17682,NULL
549053,2011-06-04 10:20:00,Cash,13863,NULL
549054,2011-06-04 10:21:00,Credit Card,17719,NULL
549055,2011-06-04 10:33:00,Credit Card,13515,NULL
549056,2011-06-04 10:40:00,Cash,15917,NULL
549059,2011-06-04 10:46:00,Credit Card,15529,NULL
549099,2011-06-04 11:07:00,E-wallet,16241,NULL
549101,2011-06-04 11:34:00,E-wallet,14606,NULL
549102,2011-06-04 11:34:00,E-wallet,13266,NULL
549104,2011-06-04 11:43:00,E-wallet,15311,NULL
549105,2011-06-04 12:05:00,Debit Card,17440,NULL
549106,2011-06-04 12:08:00,Credit Card,17045,NULL
549107,2011-06-04 12:08:00,Debit Card,17440,NULL
549115,2011-06-04 12:41:00,Cash,13098,NULL
549116,2011-06-04 12:49:00,Cash,16670,NULL
549117,2011-06-04 12:56:00,Cash,13491,NULL
549118,2011-06-04 13:18:00,Cash,14911,NULL
549119,2011-06-04 13:23:00,Credit Card,14220,NULL
549120,2011-06-04 13:28:00,Debit Card,14587,NULL
549121,2011-06-04 13:33:00,Cash,17140,NULL
549123,2011-06-04 14:02:00,Credit Card,15201,NULL
549124,2011-06-04 14:03:00,Cash,16672,NULL
549125,2011-06-04 14:13:00,Cash,14964,NULL
549126,2011-06-04 14:23:00,Debit Card,16031,NULL
549127,2011-06-04 14:23:00,Credit Card,14403,NULL
549128,2011-06-04 14:25:00,Cash,16713,NULL
549129,2011-06-04 14:53:00,Debit Card,17042,NULL
549130,2011-06-04 15:02:00,Debit Card,14701,NULL
549131,2011-06-04 15:07:00,Cash,16378,NULL
549148,2011-06-04 15:31:00,E-wallet,14534,NULL
549153,2011-06-04 15:47:00,E-wallet,13771,NULL
549154,2011-06-04 16:47:00,Cash,17690,NULL
549169,2011-06-04 17:25:00,E-wallet,17906,NULL
549182,2011-07-04 09:12:00,Credit Card,15646,NULL
549183,2011-07-04 09:16:00,E-wallet,14239,NULL
549185,2011-07-04 09:35:00,Credit Card,18272,NULL
549186,2011-07-04 09:39:00,Credit Card,15838,NULL
549187,2011-07-04 10:09:00,Credit Card,16144,NULL
549188,2011-07-04 10:10:00,Cash,13731,NULL
549189,2011-07-04 10:11:00,Debit Card,15235,NULL
549190,2011-07-04 10:13:00,Cash,13748,NULL
549192,2011-07-04 10:20:00,E-wallet,14961,NULL
549193,2011-07-04 10:24:00,Debit Card,12580,NULL
549196,2011-07-04 10:33:00,Cash,14911,NULL
549206,2011-07-04 10:38:00,E-wallet,15281,NULL
549222,2011-07-04 10:43:00,Credit Card,12347,NULL
549225,2011-07-04 10:54:00,Cash,13777,NULL
549233,2011-07-04 11:06:00,Credit Card,14912,NULL
549234,2011-07-04 11:12:00,Cash,16515,NULL
549235,2011-07-04 11:16:00,E-wallet,15530,NULL
549237,2011-07-04 11:29:00,Cash,13950,NULL
549238,2011-07-04 11:30:00,Cash,14667,NULL
549239,2011-07-04 11:37:00,Credit Card,13102,NULL
549240,2011-07-04 11:37:00,Debit Card,15910,NULL
549241,2011-07-04 11:40:00,Cash,15719,NULL
549242,2011-07-04 11:41:00,E-wallet,14911,NULL
549243,2011-07-04 11:47:00,Debit Card,16043,NULL
549245,2011-07-04 12:00:00,Debit Card,15005,NULL
549246,2011-07-04 12:02:00,Cash,15939,NULL
549247,2011-07-04 12:04:00,E-wallet,13752,NULL
549248,2011-07-04 12:04:00,E-wallet,13892,NULL
549249,2011-07-04 12:04:00,Credit Card,12423,NULL
549250,2011-07-04 12:10:00,Cash,14446,NULL
549251,2011-07-04 12:16:00,E-wallet,14449,NULL
549255,2011-07-04 12:23:00,Cash,16209,NULL
549256,2011-07-04 12:24:00,Credit Card,15754,NULL
549257,2011-07-04 12:29:00,Cash,14465,NULL
549258,2011-07-04 12:30:00,Credit Card,13102,NULL
549259,2011-07-04 12:33:00,Debit Card,13712,NULL
549260,2011-07-04 12:34:00,Cash,17790,NULL
549261,2011-07-04 12:35:00,Credit Card,14903,NULL
549262,2011-07-04 12:38:00,Debit Card,14465,NULL
549263,2011-07-04 12:39:00,Credit Card,15800,NULL
